master_protein,0h_1_total,0h_2_total,0h_3_total,6h_1_total,6h_2_total,6h_3_total,6h_4_total,23h_1_total,23h_2_total,23h_3_total,0h_1_OOPS,0h_2_OOPS,0h_3_OOPS,6h_1_OOPS,6h_2_OOPS,6h_3_OOPS,6h_4_OOPS,23h_1_OOPS,23h_2_OOPS,23h_3_OOPS
Q8IY57,-0.03162654,0.127218921,-1.052283391,-0.897931868,-1.448396524,-0.765070932,-1.554179518,-1.478282397,-1.57496475,-1.260709307,-2.848089837,-3.108191304,-3.044005625,-2.715926145,-5.254384454,-2.619194136,-4.279437139,-2.150191458,-4.102871376,-3.890228472
Q8IY81,0.096032735,0.069358735,-0.009709264,-0.193534137,-0.053785432,-0.200397354,-0.133742031,0.183581496,0.117826631,-0.049561643,0.926468708,1.031472262,1.208839682,0.940177426,0.851977825,0.8900508,0.601349702,1.213871548,1.245679749,0.985451619
Q8IYB7,-0.054526942,0.141328521,0.004960561,0.176133118,0.270800553,0.166312456,0.187107682,0.346865049,0.230561082,0.242252179,0.454060398,0.794575244,0.551867897,0.461158648,0.383045466,0.2474736,0.297210093,0.619996888,0.590615581,0.655343306
Q8IYB8,0.684168848,0.611885969,0.738290079,0.116805984,0.198808098,0.19766181,0.293149319,0.150333049,0.190899256,-0.285422057,-0.879993471,-0.944999203,-1.0148818,-0.482807317,-0.23572061,-0.567163433,-0.453253956,-0.930142977,-0.889092085,-1.067600059
Q8IZ21,-1.125493463,-1.454203222,-1.581653566,-1.374369912,-1.360581591,-1.510382174,-1.184945709,-1.132106756,-1.159527446,-1.203070681,-1.792686353,-1.578083653,-1.247978922,-1.389697912,-1.839346955,-1.501837185,-1.582829283,-1.009710235,-1.4542142,-1.936453386
Q8IZD4,-0.966837813,-1.212991135,-1.166616066,-1.195907641,-1.006485516,-1.182738687,-1.216944171,-1.073790261,-1.012570006,-0.844692049,-0.950515162,-1.075404661,-0.864741451,-1.288560134,-1.22611,-1.123325562,-1.455125763,-0.833519089,-0.76897064,-0.8643036
Q8IZH2,-0.804373828,-0.425322102,-0.575469694,-0.698539958,-0.549911167,-0.674674056,-0.649855997,-0.592327565,-0.559058359,-0.365364532,-0.071353364,-0.116720531,-0.000987358,-0.039200665,-0.148650511,-0.095844825,-0.244116604,0.21692541,0.156714979,0.062929946
Q8N163,0.968625878,0.893240114,0.824307613,0.770986875,0.704466842,0.739561037,0.79115377,0.724281421,0.724590534,0.72497591,0.658066213,0.599806172,0.530369187,0.907866191,0.657839585,0.584475993,0.645962122,1.023674921,0.920913774,1.001877985
Q8N1F7,0.180863419,0.09466462,0.011015206,0.237608072,0.140927748,0.195327706,0.241767104,0.142658586,0.201669868,0.15958989,0.35463722,0.230138795,0.342291793,0.216731782,0.326564984,-0.226643851,0.612116133,-0.168338805,-0.334687052,0.02923225
Q8N1G2,-0.393385433,-0.631772979,-0.60413758,-0.571887665,-0.554736238,-0.79964408,-0.365145694,-0.818860905,-0.915202169,-0.407060733,-1.38514339,-1.447499543,-0.74025942,-0.863152098,-1.006456941,-0.64385619,-0.967493133,-1.133889646,-1.058477257,-0.471427751
Q8N1G4,-0.397771268,-0.152787724,-0.110461635,-0.14365516,-0.030480997,-0.087984811,-0.05133976,-0.121684951,-0.091710226,0.009819635,-0.106435824,0.11049591,-0.320420934,-0.070061629,-0.072634018,-0.007314902,-0.218554897,0.264504454,0.269913088,0.267918038
Q8N201,-1.648752364,-1.615666644,-1.854837327,-1.587591748,-1.600399617,-1.480302234,-1.554179518,-1.70128626,-1.508694142,-1.078293361,0.007174033,-0.790387257,-1.003293826,-1.534087822,-1.490618801,-1.244449342,-1.314050894,-1.158411965,-1.184008139,-1.155766414
Q8N3D4,-0.675074007,-0.669340969,-0.715938168,-0.891389022,-0.73740437,-0.799154782,-0.762397013,-0.920528134,-0.896547552,-0.655925365,-1.201921566,-1.233055875,-1.531672798,-1.928185983,-1.854453848,-1.947248333,-1.873757695,-1.863668699,-1.884779093,-2.231909269
Q8N3X1,-1.151317239,-1.143634989,-1.340264154,-1.540715023,-1.692400876,-1.549828964,-1.491443763,-1.218818389,-1.184934053,-1.12605978,-0.213549568,-0.287886916,-0.320420934,-0.893272086,-1.0341405,-0.967858613,-1.143064698,-0.828263363,-0.848630089,-0.950911438
Q8N3Z6,-1.662759222,-1.747250196,-2.004977676,-1.961125695,-1.9884208,-2.534816393,-1.6281801,-1.715267014,-1.467135869,-1.417949049,-2.603783676,-3.56297676,-3.0148818,-0.903453462,-1.686217196,-1.069991398,-1.728027198,-1.628531539,-1.430446035,-2.18232724
Q8N442,-0.858759406,-1.092517417,-0.951145613,-1.213433694,-1.377579667,-1.179232744,-1.301198777,-1.377219254,-1.476068994,-1.331000629,-0.478252794,-0.33415807,-0.084398794,-0.022681928,-0.004875905,0.032789935,-0.210133992,-0.350664526,-0.471896478,-0.412355411
Q8N488,0.263548827,0.213221439,0.315620133,0.233704649,0.43678086,0.132857159,0.23798173,0.482603088,0.244223069,0.708583357,-1.12461584,-1.433693744,-1.042287957,-0.903453462,-0.461413451,-0.507483748,-1.087569585,-0.405051933,-0.25320565,-0.113331148
Q8N5C6,-0.284849223,-0.23029616,-0.474974463,-0.941521137,-0.744737016,-0.531832534,-0.73860409,-0.448036111,-0.327205608,-0.387666482,0.655146331,0.746878502,0.859058374,0.210923001,0.506058292,0.469706369,0.179994479,0.221684167,0.100068682,0.095557009
Q8N5F7,0.203690447,-0.023996675,0.056838331,-0.070112844,0.145517578,-0.131023651,-0.142753273,0.037818245,-0.115242353,0.150893786,1.291166337,1.250804431,1.481720744,0.795791112,1.325559971,1.408355804,0.704932209,1.00066358,1.365277459,1.602997091
Q8N5K1,0.613087691,0.446071663,0.586617917,0.55712131,0.428247785,0.449416291,0.62568535,0.825188793,0.50816369,0.548884087,-0.726931907,-0.72447314,-0.509646492,0.345549165,0.516004141,0.305517737,0.580829314,-0.266807615,-0.680339341,-0.287181852
Q8N5L8,-0.447926792,-0.715117575,-0.905442003,-0.71433193,-0.784801513,-0.715986151,-0.953275474,-0.792969371,-0.535522844,-0.996368704,-0.864197382,-0.521013467,-0.391649282,-0.632268215,-0.596172972,-0.658439513,-1.150627992,-0.755793725,-0.546578219,-0.208145225
Q8N5N7,0.422632269,0.196426197,0.309841343,-0.038056951,0.138560027,-0.023906877,0.077571509,0.029243509,-0.04543464,0.032179115,-0.798303602,-0.921527068,-0.585373818,0.094501612,0.091390382,0.109187612,-0.032164355,-0.853066754,-0.662694315,-0.734015571
Q8N684,0.618245359,0.339141886,0.249722246,0.591904626,0.528826386,0.587537363,0.594646149,0.361028166,0.368438926,0.661984967,0.505811734,0.509622798,0.769935312,0.733146886,0.511793061,0.519773771,0.363514256,0.675779142,0.628344785,0.642518159
Q8N6H7,-0.394321458,-0.453824412,-0.568961152,-0.228164595,-0.34676717,-0.356241009,-0.335324561,-0.196108287,-0.208933372,-0.017032658,-1.760652525,-1.603618745,-2.111097115,-2.076958989,-1.652819986,-1.627368067,-1.950891166,-1.543533886,-1.309900373,-1.657070986
Q8N6R0,-0.346707694,-0.50549245,-0.496233582,-0.342466265,-0.223654262,-0.320768838,-0.306252005,-0.477900378,-0.359902646,-0.470254559,-0.243887731,-0.255143495,-0.493344679,-0.970373055,-0.890979724,-0.658439513,-0.992759892,-1.037238642,-0.946366891,-0.98238967
Q8N6T3,0.275403053,0.207006008,0.376559908,0.588414752,0.634279416,0.640361748,0.598544742,0.452340404,0.394262902,0.408021551,0.937160358,1.083681946,0.769577152,0.436346083,0.411346235,0.380805864,0.663751302,0.73615176,0.655721997,0.330173007
Q8N7H5,-0.386105207,-0.509817197,-0.333092498,-0.451945781,-0.383392676,-0.462416849,-0.516880977,-0.371429574,-0.329516694,-0.73131513,0.866446608,0.918516918,1.38737386,0.94992076,0.831389754,1.218096064,0.545257304,0.778296329,1.165617459,1.331220927
Q8N884,-0.929316695,-0.834306931,-0.899250169,-1.188011097,-1.183866322,-0.952843935,-1.183085367,-2.041253326,-1.768066883,-2.022720031,-0.195318831,-0.044651453,-0.860553654,-0.145390714,-0.258146373,-0.139893411,-0.189050903,-0.150191458,-0.087921035,-0.41880082
Q8N8A6,-0.28244423,-0.260895293,-0.44550278,-0.491161985,-0.487226657,-0.270289286,-0.357572474,-0.314892832,-0.446797202,-0.392812843,-0.222472334,-0.303843792,-0.199423898,-0.47722039,-0.377185544,-0.433357447,-0.50603895,-0.560984842,-0.474054586,-0.528626801
Q8N983,-0.313719282,-0.353489357,-0.428163924,-0.159936145,-0.318258576,-0.254708474,-0.228409357,-0.213720522,-0.267827061,0.218543752,0.652403564,0.854875754,1.052595932,0.422555809,0.365224189,0.339727163,0.033132901,0.111476112,0.386307586,0.539695628
Q8N9N8,0.096898958,0.31320232,0.20069735,0.361878637,0.358102961,0.263549746,0.307114211,0.520953261,0.449222816,0.042277224,-0.311001927,-0.350277735,-0.445516154,-0.767994865,-0.965902843,-0.924408357,-1.330063212,-0.162539851,-0.384053129,-0.784450292
Q8N9T8,-0.467428697,-0.434885044,-0.614244066,-0.667465325,-0.567682551,-0.666060926,-0.571921101,-0.491331604,-0.480556385,-0.454848632,0.53768875,0.511462073,0.381124438,0.338222542,0.64614696,0.540278155,0.391687012,0.625194354,0.616327278,0.195528122
Q8NAV1,-0.128527524,-0.054831041,-0.192881721,-0.038530198,-0.032330498,0.035133537,-0.170129712,-0.29820468,-0.288332717,-0.110962188,-0.130902103,0.07445316,-0.086435061,-1.005034062,-0.782257763,-0.6987824,-0.88633028,-0.421446371,-0.299816592,-0.215607457
Q8NB90,-0.48374021,-0.318468791,-0.2410081,-0.262343294,-0.246892805,-0.220074838,-0.275203569,-0.006125102,-0.083609343,-0.534762714,-0.38514339,-0.578083653,-0.629228108,-0.759647522,-0.508430077,-0.625320238,-0.567562526,-0.459875957,-0.710553954,-1.120317578
Q8NBQ5,0.298177784,0.07462021,0.359069062,0.505001871,0.36103378,0.315951444,0.581449158,0.090432871,0.235455228,0.457201228,-0.543841136,-0.919120571,-0.571047036,0.308097085,0.45909753,0.158753021,0.598419914,-0.999828723,-1.321511663,-0.253508806
Q8NBS9,1.446865269,1.432673047,1.450535953,0.81463909,0.911006276,0.881134587,0.892773161,0.922650344,0.793513948,0.802568525,0.517579572,0.589113031,0.548439869,0.412741519,0.343811234,0.408286601,0.383124998,0.72181068,0.779301357,0.752191223
Q8NBU5,0.127983759,-0.171601447,-0.068568475,-0.272327383,-0.303487489,-0.272742396,-0.284861339,-0.629848906,-0.538861645,-0.406131261,-0.942199894,-1.039414804,-1.254832593,-0.639908278,-0.676955626,-0.662633397,-0.613856178,-1.429713987,-1.665466064,-1.526047335
Q8NC51,1.422685418,1.407150397,1.495837027,1.382869488,1.44507786,1.43400311,1.439007105,1.634243763,1.542890738,1.288788854,1.905503854,2.205307832,2.266337825,2.208894415,1.823928113,1.925523282,1.365775179,2.404682759,2.401736979,2.449363773
Q8NC60,-0.061919625,-0.139009252,-0.149061443,-0.464018613,-0.452893239,-0.393042432,-0.307264778,-0.452157564,-0.459733621,-0.374173297,-0.099741171,-0.288182641,-0.028030504,0.164890939,0.204705577,0.194695729,-0.013943336,-0.540173309,-0.466246756,-0.344315833
Q8NCA5,0.523042875,0.314240604,0.485873714,0.36843825,0.359813329,0.400532723,0.419397745,0.455558265,0.315123112,0.249495852,0.903434347,0.983596207,0.938939151,0.822074526,0.682989366,0.597510626,0.530136973,0.942325454,0.869629824,0.940325893
Q8NCD3,0.361952531,0.146584246,0.183297802,-1.178591945,-1.308717809,-1.193307929,-1.175667895,-0.549550753,-0.425442921,-0.696808422,1.042169454,0.785751394,0.813920099,0.130874001,0.352945859,0.527450042,-0.164438348,0.21692541,0.238462118,0.366859031
Q8NCG7,-0.467001927,-0.385582986,-0.378511623,-0.624202862,-0.610160277,-0.519219538,-0.519729009,-0.519754258,-0.506633312,-0.700791936,-3.340749271,-2.125571448,-2.96907811,-2.027127833,-2.031992033,-2.393312728,-2.279437139,-1.828263363,-1.498009318,-1.577999415
Q8ND04,-1.427023861,-1.502747073,-1.686155492,-1.468794172,-1.464953456,-1.525883268,-1.412310802,-1.344117159,-1.248565159,-1.360805142,-3.137215876,-3.103545142,-1.90298892,-4.258453379,-2.481794951,-2.457443066,-2.279437139,-3.609623077,-2.55855086,-3.636893104
Q8ND24,-1.124147038,-1.137943877,-1.031819288,-0.984643501,-0.964681079,-0.995368551,-0.910579831,-0.814030987,-0.858618641,-0.855506168,-0.785230548,-0.903179027,-0.573901033,-0.501244565,-0.940493679,-0.792178937,-0.807995503,-0.115100794,-0.236622765,-0.461043268
Q8ND56,-0.551347846,-0.486383627,-0.474207276,-0.642431135,-0.569309039,-0.593103486,-0.629446177,-0.513868101,-0.684157877,-0.624399926,-0.17812907,-0.280660521,-0.168987123,1.05186303,0.440553761,0.655825542,0.459936119,0.917853929,0.705020163,0.436058262
Q8NDD1,-0.810857861,-1.112608093,-1.269342368,-0.819387092,-0.949774872,-0.803237345,-0.826864094,-0.815961014,-0.852789562,-0.636218442,0.371412933,0.385390471,0.770702499,0.244508108,-0.104637335,0.253050317,-0.180316093,0.34311817,0.363375064,0.442295347
Q8NE71,0.233604163,0.228912399,0.212625222,0.357010626,0.316433782,0.288299128,0.309576693,0.378331404,0.388534829,0.104681878,-0.020723213,0.220092645,0.347154224,0.330707459,0.51523782,0.518236899,0.269110402,0.812533124,0.978660304,1.05676219
Q8NEF9,0.218093513,0.260311682,0.257687329,0.289443772,0.326089823,0.205729092,0.161469845,0.523245072,0.466809727,-0.068881204,-0.418397629,-0.245061728,-0.251401687,-0.141167895,-0.17341892,-0.197295722,-0.398200089,0.197195028,0.250275449,-0.091428046
Q8NEJ9,0.33357073,0.2785129,0.186212339,0.107853061,0.166924037,0.082633961,0.022745663,0.092859609,0.056426087,0.339850049,0.353624447,0.383442199,0.49362864,0.033688168,-0.194769598,-0.146926673,-0.487802675,0.520690069,0.495057016,0.544121076
Q8NEM2,-0.304844897,-0.318307874,-0.323861818,-0.767942398,-0.646696884,-0.758952252,-0.58201789,-0.932146555,-1.054326471,-0.95433716,-0.353924659,-0.159254574,-0.202217967,-0.107469941,0.110771474,0.007541964,0.076415149,-0.738025811,-0.630383605,-0.686839496
Q8NF37,0.215543454,0.005999686,-0.159198595,-0.492717451,-0.408253483,-0.361112878,-0.409698012,-0.580221653,-0.503205124,-0.586563105,-1.83824893,-1.229076024,-1.369165268,-0.83950083,-0.710063938,-0.56814653,-0.604088402,-1.808723177,-1.637985328,-1.414500683
Q8NFC6,-0.81536394,-0.846036223,-0.99224868,-0.9231202,-0.904062851,-0.785804102,-0.970203813,-0.847046044,-0.710980331,-0.327679907,-1.069427732,-0.736852034,-0.780489265,-0.688267672,-0.846658487,-0.995529604,-1.345297726,-0.46286724,-0.418844748,-0.505893614
Q8NFD5,-4.212956305,-3.454203222,-3.596603907,-2.232799019,-3.021435857,-4.406301652,-3.653715192,-2.509176405,-3.806985872,-3.976916341,-0.681239816,-0.578083653,-0.651665497,-0.810471781,-0.649522396,-1.038312812,-0.920672276,-0.482918604,-0.404745524,-0.674961145
Q8NFH4,0.324970802,0.200362611,0.102807884,0.363670582,0.327401563,0.352224427,0.405590637,0.008671899,0.105404521,0.25875602,-0.861581434,-1.555482224,-1.080334861,-1.088528378,-1.42149444,-1.382896112,-0.863622535,-1.213018296,-1.19197885,-1.410213324
Q8NFH5,-0.762923384,-0.801885453,-0.947946731,-0.412505041,-0.480554425,-0.417616965,-0.32356659,-0.289127925,-0.20707303,-0.308537832,-0.409773056,-0.893697974,-0.839795093,-0.101362789,-0.001193546,-0.18291784,0.312418327,-0.504587606,-0.823647733,-0.733569123
Q8NFW8,-0.301492979,-0.445390152,-0.406047573,-0.526041161,-0.762302889,-0.617015023,-0.73860409,-0.267507882,-0.402553873,-0.115386279,-2.099741171,-1.958114702,-2.369165268,-2.306281904,-2.42149444,-2.135514971,-2.436978416,-3.751642082,-2.57930942,-2.423113813
Q8NG31,-0.29511541,-0.45208317,-0.577692836,-0.675833904,-1.006816068,-0.946870034,-0.696596563,-0.783874337,-0.89529429,-0.835904032,1.015913882,0.812062671,0.89665516,-1.357149218,-1.273927487,-1.265822993,-1.247153857,-1.076293345,-1.180699963,-1.319648002
Q8NHQ9,-0.263199059,-0.370489265,-0.581653566,-0.342466265,-0.549911167,-0.464853835,-0.487229274,-0.412923316,-0.57097168,-0.227765208,-0.538608286,-0.551749505,-0.401755769,-0.540429348,-0.616954534,-0.659486841,-0.636908176,-0.225918784,-0.473514756,-0.547859555
Q8NHV4,-3.319871509,-2.391918943,-3.637245892,-2.245855172,-2.647040342,-2.543805176,-4.139142019,-3.821766636,-2.347554254,-3.739877144,0.383040935,0.628493771,0.583590987,-0.359950569,-0.079458772,0.170588157,-0.004275922,0.781620513,0.371510584,0.289897049
Q8NI27,0.197683178,0.087690557,0.02818232,0.018916973,-0.110987442,-0.103879872,0.025527257,-0.073317994,-0.09962674,0.030675271,0.071826991,0.032632984,0.145011233,0.35121252,0.460471599,0.482106469,0.397986859,0.812161255,0.940793925,1.025227981
Q8NI36,0.365859212,0.418956517,0.389192862,0.339731737,0.295904968,0.295938509,0.36747443,0.185280014,0.199640757,0.135017736,-0.495791537,-0.569000548,-0.380363475,-0.682930574,-0.61438059,-0.549387127,-0.378195708,-0.580059762,-0.613157191,-0.522803761
Q8NI77,-0.868308133,-0.732165869,-0.879816195,-1.090576946,-0.879486428,-1.275770089,-1.071044503,-1.098830601,-1.151157041,-1.214415655,0.368789633,0.223370668,0.334702638,-1.425720581,-0.662758223,-1.096087887,-1.184884873,-1.080843412,-1.069448375,-1.216854924
Q8TAD8,0.246475314,0.383146441,0.298662804,0.232528379,0.243267369,0.142695351,0.177003723,0.1137945,0.024849155,-0.072317557,-0.558594903,-0.601044801,-0.633687756,-0.51992049,-0.57725211,-0.640750279,-0.817746013,-0.629483499,-0.404745524,-0.672391785
Q8TAE8,-1.043031303,-1.014189057,-1.154274716,-1.446014303,-1.092159181,-1.159525072,-1.141548517,-1.312438573,-1.304485532,-0.816564666,-0.810234554,-1.074690279,-0.313249279,0.048763933,-0.050356801,-0.008648878,-0.399325875,-0.927799037,-0.743365824,-0.831447772
Q8TAQ2,0.549240624,0.46514549,0.365328052,0.247745587,0.204035957,0.173396685,0.277074124,0.207030629,0.26828756,0.291927666,0.227356556,0.270756688,-0.075473206,0.248651801,0.271788715,-0.022056921,0.362029163,0.33582076,0.341177209,0.343436916
Q8TAT6,0.285666048,0.266404304,0.387023123,0.413538954,0.405795065,0.462567659,0.362650945,0.550341692,0.509169929,0.34214642,-0.49518319,-0.567492242,-0.90298892,-0.737621216,-1.003928115,-0.68549348,-0.537505292,-0.590588407,-0.648914888,-0.955069064
